,Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Sum
1416,-0.03,0.09,-13.54,-9.03,-12.01,-7.12,-12.62,-8.62,-13.85,-9.67,-6.89,-8.93,-8.2,-14.13,-12.63,-137.24
1673,-0.08,0.02,-14.68,-9.5,-9.6,-15.69,-12.75,-9.31,-7.55,-11.31,-7.12,-9.31,-10.67,-10.56,-9.35,-137.4
1708,-0.09,0.17,-12.2,-10.3,-9.45,-8.97,-13.66,-8.45,-12.99,-9.59,-7.25,-8.92,-8.92,-15.1,-11.67,-137.47
1659,-0.08,0.16,-12.96,-9.28,-10.52,-9.08,-13.57,-7.86,-12.7,-9.59,-7.52,-8.69,-8.2,-14.51,-13.04,-137.52
1969,-0.14,0.06,-15.61,-9.52,-8.82,-17.32,-12.7,-9.79,-9.73,-11.39,-8.7,-7.03,-8.47,-8.48,-10.04,-137.6
2166,-0.18,0.09,-14.47,-8.58,-8.01,-16.51,-13.68,-10.22,-9.44,-10.85,-8.48,-8.86,-7.73,-10.39,-10.42,-137.64
1574,-0.06,0.01,-15.52,-9.06,-7.23,-15.28,-13.51,-8.31,-9.48,-10.96,-7.34,-9.96,-11.3,-10.76,-9.29,-138.0
2412,-0.23,0.13,-14.02,-8.63,-7.76,-15.39,-12.7,-10.84,-10.31,-12.29,-8.75,-7.99,-9.93,-9.48,-10.2,-138.29
1562,-0.06,0.13,-13.45,-8.59,-10.04,-9.8,-12.33,-7.29,-13.37,-10.17,-8.02,-8.26,-8.11,-15.33,-13.94,-138.7
1854,-0.12,0.21,-12.06,-10.89,-9.78,-11.29,-14.06,-7.54,-12.33,-9.92,-8.36,-9.08,-8.33,-15.26,-9.84,-138.74
1821,-0.11,0.04,-14.31,-10.14,-8.08,-17.71,-13.48,-8.99,-9.22,-11.12,-7.5,-9.22,-10.33,-8.63,-10.17,-138.9
1320,-0.01,0.05,-15.11,-9.29,-11.75,-9.62,-11.76,-8.83,-12.26,-10.78,-8.59,-9.22,-8.36,-12.55,-10.89,-139.01
2461,-0.24,0.14,-15.03,-8.58,-7.06,-15.39,-13.24,-10.33,-10.31,-12.45,-8.75,-7.92,-9.53,-10.01,-10.88,-139.48
1324,-0.01,0.01,-15.41,-11.14,-7.17,-10.12,-11.31,-8.76,-12.67,-12.12,-9.54,-10.44,-10.46,-12.44,-8.55,-140.13
1722,-0.09,0.03,-14.74,-9.96,-10.23,-15.63,-13.43,-8.68,-9.34,-11.71,-7.1,-9.39,-10.95,-10.24,-9.02,-140.42
1903,-0.13,0.22,-11.95,-11.48,-10.0,-12.15,-13.63,-8.28,-12.62,-9.92,-7.89,-9.32,-8.12,-15.49,-9.76,-140.61
1952,-0.14,0.23,-12.2,-12.14,-10.18,-12.78,-13.63,-8.44,-12.07,-10.65,-7.88,-8.94,-7.94,-14.21,-9.76,-140.82
1757,-0.1,0.18,-12.71,-10.43,-9.92,-10.56,-13.32,-8.22,-12.93,-10.77,-7.97,-8.4,-9.16,-15.14,-11.75,-141.28
1465,-0.04,0.1,-13.78,-9.29,-12.23,-8.41,-13.66,-8.4,-13.21,-9.85,-7.73,-8.5,-8.0,-14.6,-13.67,-141.33
1870,-0.12,0.05,-14.99,-10.32,-8.49,-16.8,-13.75,-9.62,-9.28,-11.03,-7.64,-9.35,-10.63,-9.16,-10.85,-141.91
2001,-0.15,0.24,-12.1,-12.41,-9.39,-13.67,-14.28,-7.27,-12.69,-10.98,-8.22,-9.12,-7.94,-14.21,-9.68,-141.96
1368,-0.02,0.07,-13.92,-10.59,-12.93,-9.25,-11.85,-8.07,-13.0,-10.28,-8.62,-10.72,-8.39,-13.19,-11.59,-142.4
2215,-0.19,0.1,-14.59,-10.04,-9.65,-15.97,-14.76,-9.86,-9.58,-10.77,-9.24,-8.97,-8.41,-9.99,-10.85,-142.68
2264,-0.2,0.11,-14.58,-10.04,-9.23,-14.9,-14.76,-9.49,-9.87,-11.67,-8.98,-8.6,-9.71,-9.99,-10.94,-142.76
1855,-0.12,0.2,-12.02,-11.36,-10.02,-12.03,-14.06,-8.28,-12.7,-11.04,-8.36,-9.16,-8.51,-14.92,-10.66,-143.12
1806,-0.11,0.19,-13.14,-10.25,-10.17,-11.51,-14.06,-8.28,-13.44,-10.74,-8.36,-8.45,-8.7,-15.28,-10.89,-143.27
2050,-0.16,0.25,-12.1,-12.85,-9.74,-13.28,-15.43,-7.59,-13.22,-10.99,-8.22,-9.06,-7.23,-14.21,-9.38,-143.3
2018,-0.15,0.07,-16.36,-9.42,-9.05,-17.15,-13.41,-9.75,-9.78,-11.37,-8.98,-8.55,-9.68,-10.18,-10.28,-143.96
2067,-0.16,0.08,-16.39,-9.13,-9.09,-16.49,-13.99,-9.97,-9.81,-11.38,-8.71,-8.75,-8.68,-11.02,-11.21,-144.62
2313,-0.21,0.12,-14.69,-10.38,-8.3,-15.09,-14.47,-10.27,-10.14,-11.12,-8.73,-8.55,-10.47,-10.53,-11.98,-144.72
1611,-0.07,0.14,-13.62,-10.35,-10.24,-9.65,-12.85,-8.37,-13.8,-10.62,-8.02,-8.53,-9.2,-15.52,-13.96,-144.73
1514,-0.05,0.11,-15.46,-10.04,-12.17,-9.63,-13.77,-8.16,-13.65,-10.46,-7.73,-8.65,-8.1,-14.33,-13.14,-145.29
2362,-0.22,0.13,-14.8,-9.51,-8.26,-14.74,-14.88,-10.74,-10.68,-11.6,-8.82,-8.79,-10.42,-10.39,-11.69,-145.32
2411,-0.23,0.14,-14.64,-9.62,-7.56,-15.85,-14.7,-10.74,-10.95,-11.6,-9.13,-9.38,-10.21,-10.76,-11.15,-146.29
1904,-0.13,0.21,-12.2,-12.07,-10.81,-13.0,-13.93,-8.36,-12.77,-11.24,-8.34,-9.57,-8.8,-14.92,-10.44,-146.45
2460,-0.24,0.15,-13.7,-8.91,-7.98,-15.01,-14.78,-11.11,-11.12,-11.49,-9.11,-10.75,-9.72,-11.65,-11.7,-147.03
1524,-0.05,0.01,-17.26,-9.48,-8.44,-15.44,-12.95,-9.66,-11.14,-11.03,-8.05,-9.69,-12.48,-10.93,-10.52,-147.07
1953,-0.14,0.22,-12.87,-11.95,-11.18,-13.23,-14.44,-8.67,-12.77,-11.24,-7.98,-9.57,-8.38,-14.5,-10.36,-147.14
1919,-0.13,0.06,-16.24,-10.68,-9.82,-17.16,-13.36,-9.22,-11.14,-11.26,-8.56,-9.49,-9.49,-10.26,-10.58,-147.26
1417,-0.03,0.08,-14.85,-10.92,-14.01,-8.76,-11.97,-8.27,-13.76,-10.36,-8.5,-10.31,-8.42,-13.75,-13.54,-147.42
2116,-0.17,0.09,-16.58,-9.87,-9.16,-15.75,-14.41,-10.04,-10.71,-11.38,-8.56,-8.65,-9.23,-11.37,-11.76,-147.47
1563,-0.06,0.12,-14.85,-10.91,-10.81,-9.93,-13.67,-8.18,-13.76,-10.68,-7.74,-9.44,-8.81,-15.89,-12.91,-147.58
1369,-0.02,0.06,-15.29,-10.71,-13.38,-9.71,-11.71,-9.55,-13.65,-10.57,-9.36,-10.5,-8.67,-12.25,-12.48,-147.83
1321,-0.01,0.04,-14.28,-10.79,-12.53,-10.43,-11.83,-10.13,-12.07,-10.37,-9.57,-10.84,-9.23,-14.63,-11.15,-147.85
2002,-0.15,0.23,-12.68,-11.95,-11.24,-13.47,-15.22,-7.96,-12.96,-12.16,-7.98,-9.57,-8.19,-14.23,-10.49,-148.1
1374,-0.02,0.01,-15.99,-11.76,-7.39,-12.15,-11.19,-9.37,-15.36,-12.04,-8.72,-10.8,-10.8,-12.27,-10.3,-148.14
1623,-0.07,0.02,-15.99,-10.4,-9.18,-15.43,-13.94,-9.46,-10.58,-11.3,-7.61,-10.09,-12.15,-11.39,-10.69,-148.21
1474,-0.04,0.01,-15.45,-9.74,-9.2,-12.8,-12.46,-10.64,-12.38,-11.61,-8.44,-9.86,-12.93,-11.12,-11.61,-148.24
1660,-0.08,0.15,-13.6,-11.19,-12.15,-9.26,-13.83,-9.5,-13.72,-10.5,-7.75,-8.3,-9.41,-15.73,-13.36,-148.3
1771,-0.1,0.04,-16.05,-11.22,-10.09,-17.1,-13.78,-9.64,-10.37,-12.27,-6.95,-9.7,-10.71,-10.27,-10.32,-148.47
1672,-0.08,0.03,-16.0,-11.32,-10.46,-15.4,-13.9,-9.89,-9.95,-11.03,-8.25,-10.01,-12.02,-11.0,-10.2,-149.43
1709,-0.09,0.16,-13.72,-12.52,-12.35,-9.54,-14.34,-8.89,-13.72,-10.88,-7.52,-8.75,-9.04,-15.32,-13.12,-149.71
1323,-0.01,0.02,-14.6,-11.71,-10.45,-9.92,-11.85,-10.46,-13.51,-11.91,-11.04,-11.41,-10.1,-13.57,-10.26,-150.79
2100,-0.17,0.25,-12.42,-13.56,-10.42,-13.19,-15.5,-7.83,-13.38,-13.27,-8.41,-9.99,-8.22,-14.34,-10.55,-151.08
2165,-0.18,0.1,-15.95,-10.36,-10.01,-16.12,-15.35,-10.01,-10.84,-11.38,-9.96,-8.52,-9.63,-10.94,-12.26,-151.33
1820,-0.11,0.05,-16.07,-11.35,-9.93,-17.5,-13.59,-9.68,-10.49,-12.11,-7.75,-9.14,-11.28,-11.53,-11.09,-151.51
1758,-0.1,0.17,-14.66,-12.88,-11.56,-10.21,-14.59,-8.54,-14.63,-11.08,-8.1,-8.83,-9.04,-15.44,-12.42,-151.98
2214,-0.19,0.11,-15.99,-10.15,-9.73,-14.64,-15.35,-10.62,-11.3,-11.91,-10.12,-8.57,-10.53,-11.12,-11.96,-151.99
1869,-0.12,0.06,-15.44,-11.44,-10.49,-16.25,-13.8,-9.42,-11.84,-12.28,-8.32,-9.23,-11.54,-11.08,-10.91,-152.04
1968,-0.14,0.07,-16.22,-10.87,-10.95,-17.26,-13.82,-9.66,-11.82,-11.02,-9.25,-10.24,-10.34,-11.11,-9.8,-152.36
2051,-0.16,0.24,-12.81,-13.08,-11.52,-13.58,-16.0,-7.82,-13.44,-12.94,-8.41,-9.69,-8.22,-14.37,-10.49,-152.37
1466,-0.04,0.09,-14.86,-10.84,-14.57,-7.87,-14.31,-8.79,-14.21,-10.4,-8.66,-10.04,-8.61,-14.65,-14.64,-152.45
2361,-0.22,0.14,-14.74,-10.17,-8.13,-14.04,-15.36,-11.61,-12.25,-11.11,-9.89,-11.4,-9.96,-12.34,-11.74,-152.74
1573,-0.06,0.02,-16.79,-10.51,-8.7,-16.23,-12.66,-10.53,-11.64,-11.91,-8.13,-10.2,-11.34,-12.12,-12.78,-153.54
2312,-0.21,0.13,-15.83,-10.02,-8.56,-14.72,-14.72,-11.27,-12.11,-11.78,-9.37,-11.03,-10.75,-11.94,-11.51,-153.61
1424,-0.03,0.01,-16.42,-11.61,-8.27,-13.03,-12.43,-10.58,-14.8,-12.82,-8.53,-9.52,-11.97,-12.07,-11.76,-153.81
1661,-0.08,0.14,-14.99,-12.9,-12.62,-10.16,-13.54,-9.24,-13.54,-11.63,-7.89,-9.27,-8.57,-16.18,-13.5,-154.03
1721,-0.09,0.04,-15.95,-12.02,-10.86,-15.88,-14.06,-10.32,-10.47,-11.36,-8.03,-10.61,-11.51,-11.97,-11.05,-154.09
1612,-0.07,0.13,-15.26,-12.05,-11.89,-10.3,-14.03,-9.31,-13.39,-11.24,-7.95,-9.64,-8.94,-16.27,-13.92,-154.19
1322,-0.01,0.03,-14.96,-11.74,-10.73,-11.44,-12.69,-10.57,-13.41,-11.1,-11.67,-11.12,-9.38,-14.14,-11.46,-154.41
1370,-0.02,0.05,-15.48,-12.58,-13.06,-10.71,-11.78,-10.83,-12.67,-10.5,-9.21,-11.01,-9.19,-14.68,-12.77,-154.47
2003,-0.15,0.22,-12.85,-12.92,-11.55,-14.17,-15.71,-8.07,-13.36,-13.02,-8.55,-10.51,-8.62,-14.18,-11.08,-154.59
2263,-0.2,0.12,-16.2,-10.38,-9.61,-15.13,-15.0,-11.13,-11.8,-12.07,-9.06,-10.71,-10.93,-11.53,-11.45,-155.0
2017,-0.15,0.08,-16.23,-11.61,-9.96,-17.26,-14.4,-10.54,-12.27,-10.95,-9.36,-9.61,-10.5,-11.5,-10.93,-155.12
2410,-0.23,0.15,-14.45,-10.17,-9.31,-14.55,-15.22,-11.74,-12.12,-11.47,-10.09,-11.21,-10.26,-12.32,-12.3,-155.21
1807,-0.11,0.18,-14.51,-13.04,-11.5,-11.78,-14.88,-8.67,-14.51,-11.95,-8.39,-8.81,-8.37,-15.99,-12.83,-155.23
1515,-0.05,0.1,-14.83,-10.4,-13.8,-11.16,-13.86,-9.25,-14.37,-10.23,-8.44,-10.31,-8.65,-15.68,-14.33,-155.31
2459,-0.24,0.16,-14.17,-9.52,-9.13,-14.9,-15.71,-11.79,-11.5,-11.46,-10.48,-11.85,-10.9,-12.04,-11.97,-155.42
1856,-0.12,0.19,-14.01,-13.36,-11.72,-12.61,-14.82,-9.03,-14.51,-12.09,-8.67,-8.61,-8.6,-15.72,-11.77,-155.52
2052,-0.16,0.23,-12.91,-13.29,-10.98,-13.84,-16.55,-8.11,-14.03,-12.87,-8.76,-10.77,-7.83,-14.36,-12.01,-156.31
2066,-0.16,0.09,-17.13,-10.6,-10.19,-17.09,-14.34,-10.54,-12.19,-11.44,-9.33,-9.67,-10.12,-12.07,-11.93,-156.64
1905,-0.13,0.2,-13.56,-13.81,-11.49,-14.31,-14.82,-9.03,-14.57,-11.94,-8.56,-9.18,-9.12,-15.3,-11.04,-156.73
1954,-0.14,0.21,-13.37,-13.13,-12.41,-14.21,-15.76,-8.97,-14.18,-12.9,-8.83,-9.93,-8.37,-14.38,-11.06,-157.5
1710,-0.09,0.15,-14.52,-14.24,-12.76,-11.54,-13.26,-9.19,-14.14,-12.51,-8.25,-9.73,-9.02,-16.23,-13.1,-158.49
1523,-0.05,0.02,-16.39,-10.92,-9.71,-15.3,-12.37,-11.03,-12.55,-12.26,-8.95,-11.25,-12.38,-12.88,-12.51,-158.5
1918,-0.13,0.07,-16.04,-11.1,-11.36,-16.87,-14.03,-9.93,-12.52,-13.04,-8.28,-10.89,-11.78,-11.88,-11.01,-158.73
1418,-0.03,0.07,-15.44,-11.17,-14.72,-10.13,-12.79,-9.96,-14.13,-11.22,-10.04,-11.68,-8.95,-14.93,-13.58,-158.74
1770,-0.1,0.05,-16.69,-11.97,-10.93,-16.01,-14.22,-10.53,-11.08,-12.09,-8.04,-10.79,-12.21,-12.3,-11.96,-158.82
1564,-0.06,0.11,-16.05,-11.77,-12.63,-10.58,-14.32,-9.12,-14.58,-11.44,-9.0,-10.54,-9.11,-15.65,-14.04,-158.83
1622,-0.07,0.03,-16.39,-10.59,-11.83,-15.07,-13.49,-11.18,-12.41,-11.82,-8.24,-11.63,-12.99,-11.98,-12.64,-160.26
2101,-0.17,0.24,-13.59,-15.07,-11.17,-14.56,-17.17,-8.09,-14.32,-12.84,-8.76,-10.66,-7.6,-14.78,-11.9,-160.51
1473,-0.04,0.02,-15.69,-12.46,-10.51,-12.46,-12.02,-11.94,-14.13,-13.33,-9.6,-10.99,-12.28,-12.75,-13.1,-161.26
1819,-0.11,0.06,-16.9,-11.33,-10.78,-16.06,-14.02,-10.82,-12.62,-12.35,-8.69,-11.06,-11.89,-12.79,-12.03,-161.34
1467,-0.04,0.08,-16.23,-11.77,-14.56,-9.87,-13.35,-8.96,-14.41,-11.99,-10.21,-11.24,-8.94,-14.67,-15.43,-161.63
1759,-0.1,0.16,-14.7,-13.64,-12.9,-12.11,-14.28,-9.18,-14.22,-13.59,-8.97,-9.84,-8.81,-16.5,-13.08,-161.82
2213,-0.19,0.12,-16.7,-11.17,-9.63,-14.91,-15.05,-11.76,-13.57,-11.58,-9.67,-11.79,-11.97,-12.51,-11.98,-162.29
2115,-0.17,0.1,-16.9,-11.17,-11.02,-16.36,-15.93,-10.63,-12.12,-12.18,-9.82,-9.91,-11.21,-12.6,-12.63,-162.48
1419,-0.03,0.06,-16.28,-12.76,-15.07,-11.49,-12.64,-10.35,-14.95,-10.63,-9.98,-10.9,-8.91,-14.07,-14.46,-162.49
2150,-0.18,0.25,-13.59,-15.23,-11.29,-14.98,-17.91,-8.34,-14.32,-13.38,-8.83,-10.7,-8.06,-14.1,-11.81,-162.54
1671,-0.08,0.04,-16.02,-12.04,-11.86,-15.88,-13.95,-10.65,-12.44,-12.16,-8.48,-12.06,-12.28,-12.94,-11.86,-162.62
2311,-0.21,0.14,-15.02,-10.9,-9.03,-14.21,-16.57,-12.11,-14.31,-11.28,-9.85,-12.98,-11.08,-13.52,-12.3,-163.16
1572,-0.06,0.03,-16.53,-10.74,-11.49,-15.81,-11.97,-11.78,-12.47,-12.95,-8.7,-11.72,-12.2,-14.25,-12.76,-163.37
1373,-0.02,0.02,-15.56,-13.67,-10.16,-12.49,-12.88,-10.92,-15.65,-12.35,-10.54,-11.79,-11.87,-13.55,-12.06,-163.49
2262,-0.2,0.13,-16.02,-10.84,-10.12,-14.66,-15.72,-12.11,-13.5,-11.27,-10.13,-12.78,-11.48,-13.18,-11.89,-163.7
1711,-0.09,0.14,-15.69,-15.2,-12.03,-11.99,-14.25,-8.47,-14.61,-12.58,-9.39,-10.83,-8.86,-16.44,-13.42,-163.76
1808,-0.11,0.17,-15.22,-13.64,-12.01,-12.71,-15.25,-8.99,-14.53,-13.05,-9.36,-10.26,-9.54,-16.92,-12.89,-164.37
1613,-0.07,0.12,-16.05,-13.42,-11.84,-11.99,-14.35,-9.38,-14.3,-12.28,-10.08,-11.4,-9.28,-16.71,-13.54,-164.62
2458,-0.24,0.17,-14.8,-10.75,-10.01,-15.14,-16.51,-12.09,-14.17,-12.84,-10.31,-11.47,-10.48,-13.78,-12.29,-164.64
2164,-0.18,0.11,-16.71,-11.17,-10.73,-15.26,-15.46,-11.72,-13.4,-12.79,-10.06,-10.97,-11.61,-12.84,-12.18,-164.9
1720,-0.09,0.05,-15.82,-12.47,-12.1,-15.1,-14.18,-11.39,-12.18,-11.95,-8.4,-12.38,-12.58,-13.33,-13.22,-165.1
1967,-0.14,0.08,-16.99,-11.21,-11.66,-17.28,-14.33,-10.11,-12.77,-12.83,-9.46,-11.19,-11.95,-13.05,-12.33,-165.16
1857,-0.12,0.18,-14.34,-13.97,-11.31,-14.68,-15.2,-8.99,-14.62,-13.05,-9.26,-10.58,-9.25,-17.02,-13.05,-165.32
1662,-0.08,0.13,-16.05,-14.17,-12.54,-12.18,-13.64,-9.17,-14.07,-12.99,-10.23,-10.98,-9.25,-16.27,-13.78,-165.32
2114,-0.17,0.11,-16.39,-10.82,-10.74,-15.0,-15.72,-11.75,-13.14,-13.19,-10.12,-11.1,-12.51,-13.11,-11.88,-165.47
1423,-0.03,0.02,-16.09,-12.92,-10.8,-13.25,-12.13,-12.76,-14.84,-13.0,-10.38,-11.98,-11.6,-12.89,-13.34,-165.98
1371,-0.02,0.04,-15.08,-13.8,-14.13,-11.99,-12.06,-11.38,-14.19,-11.23,-10.8,-12.82,-10.4,-15.17,-12.94,-165.99
2016,-0.15,0.09,-17.28,-11.3,-10.84,-17.36,-15.25,-10.83,-12.93,-12.54,-9.95,-10.48,-11.93,-12.81,-12.59,-166.09
2360,-0.22,0.15,-15.45,-11.14,-9.62,-14.88,-16.64,-11.98,-14.63,-11.92,-10.04,-12.95,-11.71,-13.08,-12.29,-166.33
2212,-0.19,0.13,-15.25,-11.33,-9.43,-14.11,-16.35,-12.13,-14.49,-11.91,-10.25,-14.09,-11.57,-13.6,-12.01,-166.52
2163,-0.18,0.12,-16.32,-11.54,-10.02,-14.99,-16.35,-12.15,-13.98,-11.91,-10.01,-12.19,-11.79,-13.27,-12.06,-166.58
1906,-0.13,0.19,-13.96,-14.09,-11.67,-16.0,-16.18,-8.68,-14.65,-13.44,-8.99,-10.37,-9.25,-16.37,-12.98,-166.63
1760,-0.1,0.15,-16.98,-15.16,-11.8,-12.4,-14.62,-8.31,-14.8,-13.64,-9.37,-10.1,-9.71,-15.94,-14.09,-166.92
2409,-0.23,0.16,-15.05,-11.36,-9.7,-15.53,-16.95,-12.43,-14.86,-12.62,-10.68,-12.57,-10.46,-13.5,-12.09,-167.8
2065,-0.16,0.1,-16.65,-10.78,-11.5,-16.78,-16.18,-11.23,-13.08,-12.26,-10.62,-11.0,-12.95,-12.92,-12.42,-168.37
1868,-0.12,0.07,-17.4,-12.38,-11.11,-15.79,-14.03,-10.78,-13.11,-13.19,-9.04,-12.79,-12.44,-13.98,-12.98,-169.02
1516,-0.05,0.09,-15.41,-11.97,-15.02,-12.88,-14.55,-8.89,-14.64,-12.25,-10.68,-11.24,-9.81,-16.18,-15.91,-169.43
1955,-0.14,0.2,-15.0,-14.04,-12.02,-16.57,-15.9,-8.33,-15.53,-13.56,-9.78,-10.48,-9.89,-15.95,-12.99,-170.04
1769,-0.1,0.06,-16.62,-13.03,-12.07,-15.21,-14.42,-10.79,-14.42,-12.97,-8.52,-12.39,-13.24,-13.34,-13.16,-170.18
1917,-0.13,0.08,-18.08,-12.0,-10.8,-16.81,-14.36,-10.97,-13.34,-13.08,-9.07,-12.38,-11.88,-13.88,-13.73,-170.38
1809,-0.11,0.16,-17.51,-14.71,-11.93,-13.55,-14.35,-8.55,-14.72,-13.64,-10.87,-10.27,-9.78,-16.5,-14.09,-170.47
2004,-0.15,0.21,-15.06,-14.38,-11.65,-15.95,-16.49,-8.18,-15.1,-13.5,-9.78,-11.7,-10.43,-15.69,-12.66,-170.57
1565,-0.06,0.1,-15.69,-12.45,-14.71,-13.37,-14.99,-9.13,-14.66,-12.58,-10.84,-11.01,-9.8,-17.09,-14.34,-170.66
2310,-0.21,0.15,-15.3,-12.11,-10.04,-14.03,-16.42,-12.76,-14.96,-13.42,-10.51,-13.17,-11.89,-13.86,-12.35,-170.82
2359,-0.22,0.16,-14.86,-12.13,-10.98,-13.35,-16.28,-12.39,-14.71,-13.34,-10.9,-12.89,-11.23,-14.6,-13.23,-170.89
2457,-0.24,0.18,-14.89,-11.17,-10.78,-15.15,-15.9,-12.24,-15.2,-14.13,-11.05,-12.17,-11.26,-13.82,-13.13,-170.89
1858,-0.12,0.17,-15.74,-15.99,-12.0,-13.75,-14.88,-8.3,-14.49,-13.2,-10.73,-10.98,-10.28,-16.61,-14.18,-171.13
2053,-0.16,0.22,-14.74,-14.53,-11.98,-16.46,-17.23,-7.9,-15.19,-13.02,-9.78,-11.6,-10.72,-15.48,-12.56,-171.19
1372,-0.02,0.03,-15.38,-13.44,-12.29,-14.84,-13.19,-11.72,-14.81,-12.78,-11.59,-11.83,-11.71,-14.8,-12.92,-171.3
1468,-0.04,0.07,-15.62,-12.42,-16.01,-11.19,-14.43,-10.32,-15.4,-11.37,-11.6,-12.15,-9.35,-15.94,-15.52,-171.32
1522,-0.05,0.03,-16.07,-11.96,-12.18,-15.74,-13.06,-11.45,-13.88,-13.59,-9.74,-12.98,-13.14,-13.85,-13.73,-171.37
2408,-0.23,0.17,-14.89,-12.18,-10.86,-14.39,-15.9,-12.38,-14.67,-13.84,-10.92,-12.42,-11.29,-14.16,-13.51,-171.41
1614,-0.07,0.11,-16.01,-14.03,-13.84,-12.32,-15.14,-9.5,-14.92,-13.32,-11.53,-11.2,-9.5,-16.16,-14.55,-172.02
1420,-0.03,0.05,-15.87,-14.42,-14.38,-14.37,-12.55,-11.82,-14.36,-11.01,-10.44,-12.4,-10.34,-15.66,-14.58,-172.2
2200,-0.19,0.25,-14.32,-15.63,-12.37,-15.74,-18.05,-8.63,-14.16,-13.45,-9.98,-11.48,-9.84,-15.8,-12.85,-172.3
1663,-0.08,0.12,-15.72,-15.11,-13.17,-13.46,-15.08,-8.77,-15.24,-13.18,-10.86,-12.07,-9.92,-15.64,-14.21,-172.43
2261,-0.2,0.14,-15.33,-11.54,-10.65,-13.54,-16.72,-12.69,-14.87,-13.13,-10.89,-14.47,-11.87,-14.64,-12.63,-172.97
1621,-0.07,0.04,-16.44,-11.35,-12.79,-17.22,-13.06,-12.16,-13.1,-13.44,-9.28,-13.34,-13.28,-13.9,-13.81,-173.17
2102,-0.17,0.23,-14.88,-14.74,-12.31,-16.24,-17.65,-8.1,-15.75,-13.53,-9.53,-11.6,-11.23,-15.36,-12.52,-173.44
2151,-0.18,0.24,-14.88,-15.02,-12.15,-15.63,-18.05,-8.54,-14.98,-13.3,-9.94,-11.56,-11.68,-15.82,-12.85,-174.4
1719,-0.09,0.06,-16.85,-12.44,-13.55,-14.64,-13.79,-11.14,-13.9,-13.7,-8.95,-12.75,-13.43,-14.53,-15.12,-174.79
1670,-0.08,0.05,-16.18,-12.23,-13.41,-15.74,-14.12,-11.83,-13.79,-13.32,-9.31,-13.2,-13.16,-14.23,-14.43,-174.95
1469,-0.04,0.06,-16.32,-14.56,-14.87,-12.94,-13.97,-11.51,-15.25,-11.29,-11.32,-12.02,-9.94,-16.1,-14.9,-174.99
1907,-0.13,0.18,-15.26,-15.0,-12.12,-15.61,-15.61,-8.97,-16.17,-13.8,-10.96,-10.96,-10.11,-15.77,-14.67,-175.01
1472,-0.04,0.03,-15.93,-13.3,-12.65,-14.01,-13.51,-12.94,-15.17,-13.85,-10.63,-13.39,-13.16,-13.07,-13.51,-175.12
2064,-0.16,0.11,-16.48,-11.74,-11.84,-15.36,-16.37,-11.84,-14.81,-12.29,-10.43,-12.8,-12.59,-15.18,-13.64,-175.37
1956,-0.14,0.19,-15.46,-14.57,-11.76,-16.75,-15.35,-8.56,-16.27,-13.5,-10.67,-11.29,-10.37,-16.23,-14.69,-175.47
2005,-0.15,0.2,-15.45,-15.21,-11.14,-17.56,-15.45,-8.09,-16.11,-13.51,-10.4,-10.75,-11.15,-16.65,-14.03,-175.5
1517,-0.05,0.08,-16.15,-12.59,-15.47,-14.42,-14.97,-9.01,-15.57,-13.15,-11.67,-12.4,-9.5,-15.74,-15.17,-175.81
1712,-0.09,0.13,-15.71,-15.67,-12.68,-14.14,-15.25,-9.29,-15.62,-13.96,-10.6,-11.26,-10.11,-16.35,-15.2,-175.84
2309,-0.21,0.16,-15.45,-12.65,-10.53,-14.08,-16.28,-13.1,-15.24,-13.2,-11.83,-12.79,-11.58,-15.85,-13.48,-176.06
1571,-0.06,0.04,-16.91,-12.87,-12.63,-16.05,-12.38,-12.48,-14.02,-14.06,-9.92,-13.84,-12.98,-14.55,-14.34,-177.03
1421,-0.03,0.04,-15.41,-14.93,-13.8,-15.16,-12.86,-12.7,-14.87,-11.31,-11.05,-14.32,-11.08,-15.5,-14.15,-177.14
2162,-0.18,0.13,-15.53,-12.35,-9.88,-14.08,-16.98,-13.14,-16.35,-12.93,-10.73,-14.14,-12.11,-15.3,-13.96,-177.48
1566,-0.06,0.09,-16.82,-13.72,-14.76,-14.17,-14.91,-9.12,-15.52,-13.1,-10.69,-11.69,-10.28,-17.34,-15.74,-177.86
1818,-0.11,0.07,-17.73,-13.64,-13.06,-15.73,-14.29,-11.81,-15.09,-13.18,-9.42,-13.1,-13.19,-14.27,-13.42,-177.93
2260,-0.2,0.15,-16.08,-12.55,-11.19,-13.93,-16.56,-13.12,-15.44,-12.9,-11.74,-13.86,-11.51,-14.95,-14.15,-177.98
2407,-0.23,0.18,-15.45,-12.07,-10.2,-15.11,-18.37,-12.44,-17.42,-13.66,-9.87,-11.96,-11.82,-15.87,-13.93,-178.17
2358,-0.22,0.17,-15.45,-12.52,-10.36,-14.49,-17.94,-13.19,-16.03,-13.6,-11.52,-11.96,-11.12,-16.38,-13.68,-178.24
2113,-0.17,0.12,-16.48,-12.49,-10.93,-14.08,-17.12,-12.56,-16.34,-12.57,-10.97,-14.36,-12.08,-15.36,-12.97,-178.31
