Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,2023-07-03,2023-07-05,Sum
0.05,-0.125,-1.79,2.52,-1.03,-1.12,0.25,0.68,0.16,0.73,-0.88,1.64,-0.05,0.04,-0.08,4.46,-0.54,4.99
0.05,-0.13,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-0.88,1.64,0.82,0.04,-0.08,4.46,-0.54,4.65
0.05,-0.135,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-0.88,1.64,0.82,0.04,-0.08,4.46,-0.54,4.65
0.05,-0.14,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-0.88,0.78,0.82,0.04,-0.08,4.46,-0.54,3.79
0.05,-0.145,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-0.88,0.78,0.82,0.04,0.0,4.46,-0.54,3.87
0.05,-0.15,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-0.88,0.78,0.82,0.04,0.0,4.46,0.0,3.2
0.05,-0.155,-1.46,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-0.88,0.78,0.82,0.04,0.0,4.46,0.0,3.53
0.05,-0.16,-1.4,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-0.88,0.78,0.82,0.04,0.0,4.46,0.0,3.59
0.05,-0.165,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.21,-0.48,-0.88,0.78,0.82,0.04,0.0,4.46,0.0,4.33
0.05,-0.17,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-0.88,0.32,0.82,0.04,0.0,4.46,0.0,3.86
0.05,-0.175,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-0.88,0.32,0.0,0.04,0.0,4.8,0.0,3.38
0.05,-0.18,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-0.88,0.32,0.0,0.04,0.0,4.8,0.0,3.38
0.05,-0.185,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.58,-0.88,0.32,0.0,0.04,0.0,4.8,0.0,3.28
0.05,-0.19,-1.4,0.0,0.0,0.46,0.25,0.68,-0.22,-0.58,-0.88,1.09,0.0,0.04,0.0,4.8,0.0,4.24
0.05,-0.195,-1.4,0.0,0.0,0.46,0.25,0.68,-1.42,-0.58,-0.88,1.09,0.0,0.04,0.0,4.8,0.0,3.04
0.05,-0.2,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,1.09,0.0,0.04,0.0,4.8,0.0,4.22
0.05,-0.205,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,1.09,0.0,0.04,0.0,4.8,0.0,4.22
0.05,-0.21,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,1.09,0.0,0.04,0.0,4.8,0.0,4.22
0.05,-0.215,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,1.09,0.0,0.04,0.0,4.8,0.0,5.62
0.05,-0.22,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.09,0.0,0.04,0.0,4.8,0.0,5.27
0.05,-0.225,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.09,0.0,0.04,0.0,4.8,0.0,5.27
0.05,-0.23,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,0.18,0.0,0.04,0.0,4.8,0.0,4.36
0.05,-0.235,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,0.18,0.0,0.04,0.0,4.8,1.67,6.03
0.05,-0.24,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,0.18,0.0,0.04,0.0,4.8,1.67,6.03
0.05,-0.245,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,0.18,0.0,0.04,0.0,4.8,1.67,6.03
0.045,0.0,-0.55,1.95,-3.72,-4.12,-3.41,6.02,-2.88,3.5,-5.09,-3.72,-4.81,-0.35,-0.89,2.48,0.01,-15.58
0.045,-0.005,-0.52,1.54,-3.11,-4.38,-3.41,6.3,-2.96,3.21,-4.46,-3.72,-4.52,-0.68,-0.93,2.23,0.01,-15.4
0.045,-0.01,-0.52,0.76,-3.65,-6.2,-3.41,6.6,-2.63,3.44,-3.93,-3.07,-4.48,-0.68,-0.63,2.32,0.5,-15.58
0.045,-0.015,-0.52,0.5,-3.65,-6.28,-3.41,6.26,-2.44,3.44,-3.93,-1.9,-4.48,-0.68,-0.63,2.32,0.5,-14.9
0.045,-0.02,-0.52,0.5,-1.7,-6.43,-3.21,6.13,-2.68,3.2,-3.92,-1.9,-4.48,-1.62,-0.63,3.71,0.5,-13.05
0.045,-0.025,0.51,0.56,-0.46,-6.21,-2.71,6.13,-2.68,3.25,-3.92,-1.26,-4.48,-1.62,-0.7,3.2,0.95,-9.44
0.045,-0.03,0.64,0.12,-0.46,-6.0,-2.71,6.13,-2.68,3.91,-3.92,-2.18,-4.48,-1.8,-0.59,3.33,0.95,-9.74
0.045,-0.035,0.64,0.12,-0.41,-6.23,-1.99,5.57,-2.68,4.68,-3.68,-1.29,-4.79,-1.47,-0.59,2.69,-0.05,-9.48
0.045,-0.04,0.64,0.12,0.0,-5.97,-1.96,5.57,-2.68,4.68,-3.68,-0.78,-4.8,-1.26,-0.6,2.32,-0.05,-8.45
0.045,-0.045,0.7,0.97,0.0,-5.98,-1.71,4.77,-1.51,4.76,-3.68,-0.78,-4.8,-1.26,-0.62,2.22,-0.05,-6.97
0.045,-0.05,0.63,0.97,0.0,-5.64,-1.69,5.32,-2.19,4.76,-2.93,0.11,-4.78,-1.26,-0.62,2.22,0.91,-4.19
0.045,-0.055,1.16,0.97,-0.06,-2.29,-0.37,5.32,-2.65,4.76,-2.13,0.11,-4.78,-1.24,-0.54,2.17,0.42,0.85
0.045,-0.06,0.33,0.97,-0.06,-2.29,-0.37,5.32,-2.65,3.59,-2.13,0.11,-4.78,-1.76,-0.54,2.17,0.42,-1.67
0.045,-0.065,-1.0,0.97,-0.46,-2.29,-0.91,4.32,-2.65,3.78,-2.3,0.28,-4.0,-1.76,0.42,1.24,0.33,-4.03
0.045,-0.07,-1.0,0.97,-0.71,-2.3,-0.91,2.12,-1.07,3.54,-1.73,0.28,-1.42,-0.93,0.42,1.84,0.33,-0.57
0.045,-0.075,-1.0,1.04,-0.71,-2.3,-0.86,0.79,-1.07,3.65,-1.73,0.28,-1.42,-0.93,-0.02,1.75,0.33,-2.2
0.045,-0.08,-1.0,1.2,-0.71,-1.54,-1.23,1.81,-0.79,3.15,-1.33,0.14,-1.41,-1.46,-0.02,3.37,-0.77,-0.59
0.045,-0.085,-1.35,1.2,-0.71,-1.54,-1.23,1.81,-0.79,2.25,-1.33,0.14,-1.18,-1.46,-0.02,3.37,-0.77,-1.61
0.045,-0.09,-1.35,1.2,-0.53,-1.54,-0.33,1.81,-0.63,2.25,-1.33,0.14,-1.18,-1.46,-0.02,3.37,-0.77,-0.37
0.045,-0.095,-1.57,1.2,0.39,-1.21,-0.33,1.82,-0.63,2.25,-1.33,1.3,-1.18,-1.46,0.44,3.37,-0.77,2.29
0.045,-0.1,-1.65,1.2,-0.13,-1.21,-0.33,1.82,-0.63,1.92,-1.33,1.3,-1.18,-1.46,0.44,4.19,-0.77,2.18
0.045,-0.105,-1.65,1.2,-0.13,-1.92,-0.33,1.82,-0.63,1.92,-1.33,-0.06,-1.18,-0.37,0.44,4.19,-0.77,1.2
0.045,-0.11,-1.79,1.2,-0.48,-1.92,0.25,1.82,0.13,2.19,-1.33,-0.06,-1.18,0.04,0.44,4.19,-0.89,2.61
0.045,-0.115,-1.79,1.38,-1.03,-1.92,0.25,1.82,0.34,2.19,-1.33,-0.06,-0.05,0.04,0.44,4.46,-0.89,3.85
0.045,-0.12,-1.79,1.31,-1.03,-0.8,0.25,1.82,0.34,1.66,-1.33,0.68,-0.05,0.04,0.44,4.46,-0.89,5.11
0.045,-0.125,-1.79,2.52,-1.03,-1.12,0.25,0.68,0.16,0.73,-1.33,0.68,-0.05,0.04,-0.08,4.46,-0.54,3.58
0.045,-0.13,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.33,0.68,0.82,0.04,-0.08,4.46,-0.54,3.24
0.045,-0.135,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.33,0.68,0.82,0.04,-0.08,4.46,-0.54,3.24
0.045,-0.14,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.33,0.78,0.82,0.04,-0.08,4.46,-0.54,3.34
0.045,-0.145,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.33,0.78,0.82,0.04,0.0,4.46,-0.54,3.42
0.045,-0.15,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.33,0.78,0.82,0.04,0.0,4.46,0.0,2.75
0.045,-0.155,-1.46,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.33,0.78,0.82,0.04,0.0,4.46,0.0,3.08
0.045,-0.16,-1.4,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.33,0.78,0.82,0.04,0.0,4.46,0.0,3.14
0.045,-0.165,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.21,-0.48,-1.33,0.78,0.82,0.04,0.0,4.46,0.0,3.88
0.045,-0.17,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.33,0.32,0.82,0.04,0.0,4.46,0.0,3.41
0.045,-0.175,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.33,0.32,0.0,0.04,0.0,4.8,0.0,2.93
0.045,-0.18,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.33,0.32,0.0,0.04,0.0,4.8,0.0,2.93
0.045,-0.185,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.58,-1.33,0.32,0.0,0.04,0.0,4.8,0.0,2.83
0.045,-0.19,-1.4,0.0,0.0,0.46,0.25,0.68,-0.22,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,3.79
0.045,-0.195,-1.4,0.0,0.0,0.46,0.25,0.68,-1.42,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,2.59
0.045,-0.2,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,3.77
0.045,-0.205,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,3.77
0.045,-0.21,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,3.77
0.045,-0.215,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,5.17
0.045,-0.22,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,1.09,0.0,0.04,0.0,4.8,0.0,4.82
0.045,-0.225,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,1.09,0.0,0.04,0.0,4.8,0.0,4.82
0.045,-0.23,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,0.0,3.91
0.045,-0.235,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,5.58
0.045,-0.24,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,5.58
0.045,-0.245,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,5.58
0.04,0.0,-0.55,1.57,-3.72,-4.73,-3.51,5.89,-2.88,2.34,-5.37,-3.49,-5.22,-0.91,-1.55,3.02,0.01,-19.1
0.04,-0.005,-0.52,1.16,-3.11,-4.99,-3.51,6.17,-2.96,2.05,-4.74,-3.49,-4.93,-1.24,-1.61,3.09,0.01,-18.62
0.04,-0.01,-0.52,0.38,-3.65,-6.19,-3.51,6.47,-2.63,2.28,-4.21,-2.81,-4.89,-1.24,-1.54,3.18,0.5,-18.38
0.04,-0.015,-0.52,0.12,-3.65,-6.27,-3.51,6.13,-2.44,2.28,-4.21,-1.64,-4.89,-1.24,-1.54,3.18,0.5,-17.7
0.04,-0.02,-0.52,0.12,-1.7,-6.42,-3.21,6.0,-2.68,1.99,-4.19,-1.64,-4.89,-2.05,-1.4,3.71,0.5,-16.38
0.04,-0.025,0.51,0.18,-0.46,-6.2,-2.71,6.0,-2.68,2.04,-4.19,-0.53,-4.89,-2.05,-1.47,3.2,0.95,-12.3
0.04,-0.03,0.64,-0.07,-0.46,-5.99,-2.71,6.0,-2.68,2.7,-4.19,-1.36,-4.89,-1.8,-1.36,3.33,0.95,-11.89
0.04,-0.035,0.64,-0.07,-0.41,-6.22,-1.99,5.44,-2.68,3.47,-3.95,-1.03,-5.2,-1.47,-1.07,2.69,-0.05,-11.9
0.04,-0.04,0.64,0.32,0.0,-5.96,-1.96,5.44,-2.68,3.47,-3.95,-0.52,-5.21,-1.26,-1.08,2.32,-0.05,-10.48
0.04,-0.045,0.7,1.78,0.0,-5.97,-1.71,4.77,-1.51,3.55,-3.95,-0.52,-5.21,-1.26,-0.99,2.22,-0.05,-8.15
0.04,-0.05,0.63,1.78,0.0,-5.63,-1.69,5.32,-2.19,3.55,-3.18,0.37,-5.19,-1.26,-0.99,2.22,0.91,-5.35
0.04,-0.055,1.16,1.68,-0.06,-2.28,-0.37,5.32,-2.65,3.55,-2.38,0.37,-5.19,-1.24,-0.91,2.17,0.42,-0.41
0.04,-0.06,0.33,1.67,-0.06,-2.28,-0.37,5.32,-2.65,3.59,-2.38,0.37,-5.19,-1.76,-0.91,2.17,0.42,-1.73
0.04,-0.065,-1.0,1.67,-0.46,-2.28,-0.91,4.32,-2.65,3.78,-2.51,0.54,-4.41,-1.76,-0.31,1.24,0.33,-4.41
0.04,-0.07,-1.0,1.67,-0.71,-2.29,-0.91,2.12,-1.07,3.54,-1.94,0.54,-1.83,-0.93,-0.31,1.84,0.33,-0.95
0.04,-0.075,-1.0,1.74,-0.71,-2.29,-0.86,0.79,-1.07,3.65,-1.94,0.54,-1.83,-0.93,-0.75,1.75,0.33,-2.58
0.04,-0.08,-1.0,1.9,-0.71,-1.54,-1.23,1.81,-0.79,3.15,-1.33,0.4,-1.82,-1.46,-0.88,3.37,-0.77,-0.9
0.04,-0.085,-1.35,1.9,-0.71,-1.54,-1.23,1.81,-0.79,2.25,-1.33,0.4,-1.59,-1.46,-0.88,3.37,-0.77,-1.92
0.04,-0.09,-1.35,1.9,-0.53,-1.54,-0.33,1.81,-0.63,2.25,-1.33,0.4,-1.59,-1.46,-0.88,3.37,-0.77,-0.68
0.04,-0.095,-1.57,1.9,0.39,-1.21,-0.33,1.82,-0.63,2.25,-1.33,1.3,-1.59,-1.46,-0.48,3.37,-0.77,1.66
0.04,-0.1,-1.65,1.9,-0.13,-1.21,-0.33,1.82,-0.63,1.92,-1.33,1.3,-1.59,-1.46,-0.56,4.19,-0.77,1.47
0.04,-0.105,-1.65,1.9,-0.13,-1.92,-0.31,1.82,-0.63,1.92,-1.33,-0.06,-1.59,-0.37,-0.56,4.19,-0.77,0.51
0.04,-0.11,-1.79,1.9,-0.48,-1.92,0.25,1.82,0.13,2.19,-1.33,-0.06,-1.59,0.04,-0.37,4.19,-0.89,2.09
0.04,-0.115,-1.79,2.08,-1.03,-1.92,0.25,1.82,0.34,2.19,-1.33,-0.06,-0.46,0.04,-0.37,4.46,-0.89,3.33
0.04,-0.12,-1.79,2.01,-1.03,-0.8,0.25,1.82,0.34,1.66,-1.33,0.68,-0.46,0.04,-0.37,4.46,-0.89,4.59
0.04,-0.125,-1.79,2.52,-1.03,-1.12,0.25,0.68,0.16,0.73,-1.33,0.68,-0.46,0.04,-0.08,4.46,-0.54,3.17
0.04,-0.13,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.33,0.68,0.82,0.04,-0.08,4.46,-0.54,3.24
0.04,-0.135,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.33,0.68,0.82,0.04,-0.08,4.46,-0.54,3.24
0.04,-0.14,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.33,0.78,0.82,0.04,-0.08,4.46,-0.54,3.34
0.04,-0.145,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.33,0.78,0.82,0.04,0.0,4.46,-0.54,3.42
0.04,-0.15,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.33,0.78,0.82,0.04,0.0,4.46,0.0,2.75
0.04,-0.155,-1.46,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.33,0.78,0.82,0.04,0.0,4.46,0.0,3.08
0.04,-0.16,-1.4,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.33,0.78,0.82,0.04,0.0,4.46,0.0,3.14
0.04,-0.165,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.21,-0.48,-1.33,0.78,0.82,0.04,0.0,4.46,0.0,3.88
0.04,-0.17,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.33,0.32,0.82,0.04,0.0,4.46,0.0,3.41
0.04,-0.175,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.33,0.32,0.0,0.04,0.0,4.8,0.0,2.93
0.04,-0.18,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.33,0.32,0.0,0.04,0.0,4.8,0.0,2.93
0.04,-0.185,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.58,-1.33,0.32,0.0,0.04,0.0,4.8,0.0,2.83
0.04,-0.19,-1.4,0.0,0.0,0.46,0.25,0.68,-0.22,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,3.79
0.04,-0.195,-1.4,0.0,0.0,0.46,0.25,0.68,-1.42,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,2.59
0.04,-0.2,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,3.77
0.04,-0.205,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,3.77
0.04,-0.21,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,3.77
0.04,-0.215,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,5.17
0.04,-0.22,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,1.09,0.0,0.04,0.0,4.8,0.0,4.82
0.04,-0.225,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,1.09,0.0,0.04,0.0,4.8,0.0,4.82
0.04,-0.23,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,0.0,3.91
0.04,-0.235,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,5.58
0.04,-0.24,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,5.58
0.04,-0.245,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,5.58
0.035,0.0,-1.22,0.75,-4.27,-4.97,-3.06,5.49,-2.25,1.6,-5.8,-3.51,-5.22,-0.67,-1.55,3.13,0.01,-21.54
0.035,-0.005,-1.19,0.34,-3.63,-5.23,-3.06,5.77,-2.33,1.46,-5.17,-3.51,-4.93,-1.43,-1.61,3.2,0.01,-21.31
0.035,-0.01,-1.19,-0.44,-2.74,-6.43,-3.06,5.98,-2.38,1.69,-4.64,-2.65,-4.89,-1.43,-1.54,3.29,0.5,-19.93
0.035,-0.015,-0.73,-0.7,-2.74,-6.51,-3.06,5.64,-2.19,1.69,-4.64,-1.48,-4.89,-1.99,-1.54,3.29,0.5,-19.35
0.035,-0.02,-0.37,-0.7,-0.79,-6.66,-2.76,5.51,-2.24,1.4,-4.62,-1.01,-4.89,-2.8,-1.4,3.82,0.5,-17.01
0.035,-0.025,0.48,-0.64,0.45,-6.44,-2.26,5.51,-1.84,1.45,-4.62,-0.37,-4.89,-2.8,-1.47,3.31,0.95,-13.18
0.035,-0.03,0.61,-0.89,0.45,-6.23,-2.26,5.51,-1.84,2.11,-4.62,-1.2,-4.89,-2.55,-1.36,3.44,0.95,-12.77
0.035,-0.035,0.61,-1.3,0.5,-6.22,-2.04,4.95,-1.84,2.88,-4.27,-0.87,-5.2,-3.08,-1.07,2.8,-0.05,-14.2
0.035,-0.04,-0.59,-0.91,0.91,-5.96,-2.01,4.95,-1.84,2.88,-4.27,-0.36,-5.21,-3.28,-1.08,2.43,-0.05,-14.39
0.035,-0.045,-0.53,0.55,0.91,-5.97,-1.71,4.77,-0.67,3.7,-4.27,-0.36,-5.21,-2.52,-0.99,2.33,-0.05,-10.02
0.035,-0.05,-0.6,0.55,0.91,-5.63,-1.69,5.32,-1.7,3.62,-3.5,0.53,-5.19,-2.52,-0.99,2.33,0.91,-7.65
0.035,-0.055,-0.07,0.45,0.85,-2.28,-0.37,5.32,-2.16,3.62,-2.17,0.53,-5.19,-2.82,-0.91,2.28,0.42,-2.5
0.035,-0.06,-0.9,0.44,0.85,-2.28,-0.37,5.32,-2.16,3.66,-2.17,0.53,-5.19,-3.34,-0.91,2.28,0.42,-3.82
0.035,-0.065,-0.92,0.44,0.45,-2.28,-0.91,4.32,-2.16,3.85,-2.3,0.7,-4.41,-3.34,-0.31,1.35,0.33,-5.19
0.035,-0.07,-0.92,0.44,0.2,-2.29,-0.91,2.12,-0.58,3.61,-1.94,0.7,-1.83,-2.2,-0.31,1.95,0.33,-1.63
0.035,-0.075,-0.92,0.51,0.2,-2.29,-0.86,0.79,-0.58,3.72,-1.94,0.7,-1.83,-2.2,-0.75,1.86,0.33,-3.26
0.035,-0.08,-0.92,0.67,0.2,-1.54,-1.23,1.81,-0.3,3.22,-1.33,0.56,-1.82,-1.82,-0.88,3.37,-0.77,-0.78
0.035,-0.085,-1.27,0.67,0.2,-1.54,-1.23,1.81,-0.3,2.32,-1.33,0.56,-1.59,-1.82,-0.88,3.37,-0.77,-1.8
0.035,-0.09,-1.27,0.67,0.38,-1.54,-0.33,1.81,-0.23,2.32,-1.33,0.56,-1.59,-1.82,-0.88,3.37,-0.77,-0.65
0.035,-0.095,-1.49,0.67,0.39,-1.21,-0.33,1.82,-0.23,2.32,-1.33,1.3,-1.59,-1.82,-0.48,3.37,-0.77,0.62
0.035,-0.1,-1.57,0.67,-0.13,-1.21,-0.33,1.82,-0.23,1.99,-1.33,1.3,-1.59,-1.82,-0.56,4.19,-0.77,0.43
0.035,-0.105,-1.57,0.67,-0.13,-1.92,-0.31,1.82,-0.23,1.99,-1.33,-0.06,-1.59,-0.37,-0.56,4.19,-0.77,-0.17
0.035,-0.11,-1.82,0.67,-0.48,-1.92,0.25,1.82,0.13,2.26,-1.33,-0.06,-1.59,0.04,-0.37,4.19,-0.89,0.9
0.035,-0.115,-1.82,1.63,-1.03,-1.92,0.25,1.82,0.34,2.26,-1.33,-0.06,-0.46,0.04,-0.37,4.46,-0.89,2.92
0.035,-0.12,-1.82,1.56,-1.03,-0.8,0.25,1.82,0.34,1.95,-1.33,0.68,-0.46,0.04,-0.37,4.46,-0.89,4.4
0.035,-0.125,-1.82,2.07,-1.03,-1.12,0.25,0.68,0.16,0.73,-1.33,0.68,-0.46,0.04,-0.08,4.46,-0.54,2.69
0.035,-0.13,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.33,0.68,0.82,0.04,-0.08,4.46,-0.54,3.21
0.035,-0.135,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.33,0.68,0.82,0.04,-0.08,4.46,-0.54,3.21
0.035,-0.14,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.33,0.78,0.82,0.04,-0.08,4.46,-0.54,3.31
0.035,-0.145,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.33,0.78,0.82,0.04,0.0,4.46,-0.54,3.39
0.035,-0.15,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.33,0.78,0.82,0.04,0.0,4.46,0.0,2.72
0.035,-0.155,-1.49,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.33,0.78,0.82,0.04,0.0,4.46,0.0,3.05
0.035,-0.16,-1.4,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.33,0.78,0.82,0.04,0.0,4.46,0.0,3.14
0.035,-0.165,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.21,-0.48,-1.33,0.78,0.82,0.04,0.0,4.46,0.0,3.88
0.035,-0.17,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.33,0.32,0.82,0.04,0.0,4.46,0.0,3.41
0.035,-0.175,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.33,0.32,0.0,0.04,0.0,4.8,0.0,2.93
0.035,-0.18,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.33,0.32,0.0,0.04,0.0,4.8,0.0,2.93
0.035,-0.185,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.58,-1.33,0.32,0.0,0.04,0.0,4.8,0.0,2.83
0.035,-0.19,-1.4,0.0,0.0,0.46,0.25,0.68,-0.22,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,3.79
0.035,-0.195,-1.4,0.0,0.0,0.46,0.25,0.68,-1.42,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,2.59
0.035,-0.2,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,3.77
0.035,-0.205,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,3.77
0.035,-0.21,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,3.77
0.035,-0.215,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.33,1.09,0.0,0.04,0.0,4.8,0.0,5.17
0.035,-0.22,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,1.09,0.0,0.04,0.0,4.8,0.0,4.82
0.035,-0.225,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,1.09,0.0,0.04,0.0,4.8,0.0,4.82
0.035,-0.23,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,0.0,3.91
0.035,-0.235,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,5.58
0.035,-0.24,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,5.58
