Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Sum
0.04,-0.07,-1.07,-0.95,5.79,0.77,2.84,-5.05,5.53,0.0,3.69,3.27,2.42,-2.39,0.93,15.78
0.04,-0.075,-1.07,-0.95,5.79,0.77,2.89,-6.38,5.53,0.11,3.69,3.27,2.42,-2.39,0.49,14.17
0.04,-0.08,-1.07,-0.79,5.79,1.48,2.52,-5.36,5.81,-0.39,4.3,3.13,2.43,-2.92,0.36,15.29
0.04,-0.085,-1.42,-0.79,5.79,1.48,2.52,-5.36,5.81,-1.29,4.3,3.13,2.61,-2.92,0.36,14.22
0.04,-0.09,-1.42,-0.79,5.91,1.48,3.42,-5.36,5.97,-1.29,4.3,3.13,2.61,-2.92,0.36,15.4
0.04,-0.095,-1.69,-0.79,6.83,1.81,3.42,-5.4,5.97,-1.29,4.3,4.03,2.61,-2.92,0.76,17.64
0.04,-0.1,-1.77,-0.79,6.31,1.81,3.42,-5.4,5.97,-1.62,4.3,4.03,2.61,-2.92,0.68,16.63
0.04,-0.105,-1.77,-0.79,6.31,1.1,3.44,-5.4,5.97,-1.62,4.3,2.67,2.61,-1.83,0.68,15.67
0.04,-0.11,-1.91,-0.79,5.96,1.1,4.0,-5.4,6.73,-1.35,4.3,2.67,2.61,-1.42,0.87,17.37
0.04,-0.115,-1.91,-0.61,5.41,1.1,4.0,-5.4,6.94,-1.35,4.3,2.67,3.74,-1.42,0.87,18.34
0.04,-0.12,-1.91,-0.68,5.41,2.22,4.0,-5.4,6.94,-1.88,4.3,3.41,3.74,-1.42,0.87,19.6
0.04,-0.125,-1.91,-0.17,5.41,1.9,4.0,-6.54,6.76,-2.81,4.3,3.41,3.74,-1.42,1.16,17.83
0.04,-0.13,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.3,3.41,5.02,-1.42,1.16,17.9
0.04,-0.135,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.3,3.41,5.02,-1.42,1.16,17.9
0.04,-0.14,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.3,3.51,5.02,-1.42,1.16,18.0
0.04,-0.145,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.3,3.51,5.02,-1.42,1.24,18.08
0.04,-0.15,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.3,3.51,5.02,-1.42,1.24,16.87
0.04,-0.155,-1.58,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.3,3.51,5.02,-1.42,1.24,17.2
0.04,-0.16,-1.52,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.3,3.51,5.02,-1.42,1.24,17.26
0.04,-0.165,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.39,-4.02,4.3,3.51,5.02,-1.42,1.24,18.0
0.04,-0.17,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.3,3.05,5.02,-1.42,1.24,17.53
0.04,-0.175,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.3,3.05,5.02,-1.42,1.24,17.53
0.04,-0.18,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.3,3.05,5.02,-1.42,1.24,17.53
0.04,-0.185,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.12,4.3,3.05,5.02,-1.42,1.24,17.43
0.04,-0.19,-1.52,-2.69,6.44,3.48,4.0,-6.54,6.38,-4.12,4.3,3.82,5.02,-1.42,1.24,18.39
0.04,-0.195,-1.52,-2.69,6.44,3.48,4.0,-6.54,5.18,-4.12,4.3,3.82,5.02,-1.42,1.24,17.19
0.04,-0.2,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,18.37
0.04,-0.205,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,18.37
0.04,-0.21,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,18.37
0.04,-0.215,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,19.77
0.04,-0.22,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,19.42
0.04,-0.225,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,19.42
0.04,-0.23,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.04,-0.235,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.04,-0.24,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.04,-0.245,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.035,0.0,-1.29,-1.87,2.23,-1.91,0.74,-1.68,4.35,-1.94,-0.11,-0.7,-0.71,-2.04,-0.2,-5.13
0.035,-0.005,-1.26,-2.28,2.87,-2.17,0.74,-1.4,4.27,-2.08,0.52,-0.7,-0.42,-2.8,-0.26,-4.97
0.035,-0.01,-1.26,-3.06,3.76,-3.37,0.74,-1.19,4.22,-1.85,1.05,0.16,-0.38,-2.8,-0.19,-4.17
0.035,-0.015,-0.8,-3.32,3.76,-3.45,0.74,-1.53,4.41,-1.85,1.05,1.33,-0.38,-3.36,-0.19,-3.59
0.035,-0.02,-0.44,-3.32,5.71,-3.6,1.04,-1.66,4.36,-2.14,1.07,1.8,-0.38,-4.17,-0.05,-1.78
0.035,-0.025,0.41,-3.26,6.95,-3.38,1.54,-1.66,4.76,-2.09,1.07,2.36,-0.38,-4.17,-0.12,2.03
0.035,-0.03,0.54,-3.51,6.95,-3.17,1.54,-1.66,4.76,-1.43,1.07,1.53,-0.38,-3.92,-0.12,2.2
0.035,-0.035,0.54,-3.92,7.0,-3.16,1.76,-2.22,4.76,-0.66,1.42,1.86,-0.69,-4.45,0.17,2.41
0.035,-0.04,-0.66,-3.53,7.41,-2.9,1.79,-2.22,4.76,-0.66,1.42,2.37,-0.7,-4.65,0.16,2.59
0.035,-0.045,-0.6,-2.07,7.41,-2.91,2.09,-2.4,5.93,0.16,1.42,2.37,-0.7,-3.89,0.25,7.06
0.035,-0.05,-0.67,-2.07,7.41,-2.57,2.11,-1.85,4.9,0.08,2.19,3.26,-0.68,-3.89,0.25,8.47
0.035,-0.055,-0.14,-2.17,7.35,0.78,3.43,-1.85,4.44,0.08,3.52,3.26,-0.68,-4.19,0.33,14.16
0.035,-0.06,-0.97,-2.18,7.35,0.78,3.43,-1.85,4.44,0.12,3.52,3.26,-0.68,-4.71,0.33,12.84
0.035,-0.065,-0.99,-2.18,6.95,0.78,2.84,-2.85,4.44,0.31,3.39,3.43,0.1,-4.71,0.93,12.44
0.035,-0.07,-0.99,-2.18,6.7,0.77,2.84,-5.05,6.02,0.07,3.69,3.43,2.42,-3.66,0.93,14.99
0.035,-0.075,-0.99,-2.18,6.7,0.77,2.89,-6.38,6.02,0.18,3.69,3.43,2.42,-3.66,0.49,13.38
0.035,-0.08,-0.99,-2.02,6.7,1.48,2.52,-5.36,6.3,-0.32,4.3,3.29,2.43,-3.28,0.36,15.41
0.035,-0.085,-1.34,-2.02,6.7,1.48,2.52,-5.36,6.3,-1.22,4.3,3.29,2.61,-3.28,0.36,14.34
0.035,-0.09,-1.34,-2.02,6.82,1.48,3.42,-5.36,6.37,-1.22,4.3,3.29,2.61,-3.28,0.36,15.43
0.035,-0.095,-1.61,-2.02,6.83,1.81,3.42,-5.4,6.37,-1.22,4.3,4.03,2.61,-3.28,0.76,16.6
0.035,-0.1,-1.69,-2.02,6.31,1.81,3.42,-5.4,6.37,-1.55,4.3,4.03,2.61,-3.28,0.68,15.59
0.035,-0.105,-1.69,-2.02,6.31,1.1,3.44,-5.4,6.37,-1.55,4.3,2.67,2.61,-1.83,0.68,14.99
0.035,-0.11,-1.94,-2.02,5.96,1.1,4.0,-5.4,6.73,-1.28,4.3,2.67,2.61,-1.42,0.87,16.18
0.035,-0.115,-1.94,-1.06,5.41,1.1,4.0,-5.4,6.94,-1.28,4.3,2.67,3.74,-1.42,0.87,17.93
0.035,-0.12,-1.94,-1.13,5.41,2.22,4.0,-5.4,6.94,-1.59,4.3,3.41,3.74,-1.42,0.87,19.41
0.035,-0.125,-1.94,-0.62,5.41,1.9,4.0,-6.54,6.76,-2.81,4.3,3.41,3.74,-1.42,1.16,17.35
0.035,-0.13,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.3,3.41,5.02,-1.42,1.16,17.87
0.035,-0.135,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.3,3.41,5.02,-1.42,1.16,17.87
0.035,-0.14,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.3,3.51,5.02,-1.42,1.16,17.97
0.035,-0.145,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.3,3.51,5.02,-1.42,1.24,18.05
0.035,-0.15,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.3,3.51,5.02,-1.42,1.24,16.84
0.035,-0.155,-1.61,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.3,3.51,5.02,-1.42,1.24,17.17
0.035,-0.16,-1.52,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.3,3.51,5.02,-1.42,1.24,17.26
0.035,-0.165,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.39,-4.02,4.3,3.51,5.02,-1.42,1.24,18.0
0.035,-0.17,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.3,3.05,5.02,-1.42,1.24,17.53
0.035,-0.175,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.3,3.05,5.02,-1.42,1.24,17.53
0.035,-0.18,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.3,3.05,5.02,-1.42,1.24,17.53
0.035,-0.185,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.12,4.3,3.05,5.02,-1.42,1.24,17.43
0.035,-0.19,-1.52,-2.69,6.44,3.48,4.0,-6.54,6.38,-4.12,4.3,3.82,5.02,-1.42,1.24,18.39
0.035,-0.195,-1.52,-2.69,6.44,3.48,4.0,-6.54,5.18,-4.12,4.3,3.82,5.02,-1.42,1.24,17.19
0.035,-0.2,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,18.37
0.035,-0.205,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,18.37
0.035,-0.21,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,18.37
0.035,-0.215,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,19.77
0.035,-0.22,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,19.42
0.035,-0.225,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,19.42
0.035,-0.23,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.035,-0.235,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.035,-0.24,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.035,-0.245,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.03,0.0,-1.49,-1.48,1.91,-2.1,0.84,-1.68,4.34,-2.07,0.03,-0.78,-0.21,-1.42,-0.2,-4.31
0.03,-0.005,-1.46,-1.89,2.55,-2.36,1.04,-1.4,4.4,-2.21,0.66,-0.78,0.08,-2.18,-0.26,-3.81
0.03,-0.01,-1.46,-2.73,3.44,-3.56,0.96,-1.19,4.35,-1.98,1.19,0.08,0.12,-2.18,-0.19,-3.15
0.03,-0.015,-1.0,-2.99,3.44,-3.64,0.96,-1.53,4.07,-1.98,1.19,1.25,0.12,-2.51,-0.19,-2.81
0.03,-0.02,-0.64,-2.99,5.39,-3.6,1.27,-1.66,4.02,-2.27,1.21,1.72,0.12,-3.32,-0.05,-0.8
0.03,-0.025,-0.33,-2.93,6.63,-3.38,1.77,-1.66,4.42,-2.22,1.21,2.28,0.12,-3.32,-0.12,2.47
0.03,-0.03,-0.2,-3.18,6.63,-3.17,2.11,-1.66,4.42,-1.56,1.21,1.45,0.22,-3.07,-0.12,3.08
0.03,-0.035,-0.2,-3.59,6.68,-3.16,2.58,-2.22,4.42,-0.79,1.56,1.78,-0.01,-3.6,0.17,3.62
0.03,-0.04,-0.87,-3.2,6.84,-2.9,2.61,-2.22,5.22,-0.79,1.56,2.29,-0.56,-3.09,0.16,5.05
0.03,-0.045,-0.81,-1.74,6.84,-2.91,2.91,-2.4,5.93,0.03,1.56,2.29,-0.56,-2.33,0.25,9.06
0.03,-0.05,-1.04,-1.74,6.84,-2.57,2.93,-1.85,4.9,-0.05,2.3,3.18,-0.33,-2.33,0.25,10.49
0.03,-0.055,-0.51,-1.84,6.78,0.78,3.51,-1.85,4.44,-0.05,3.63,3.18,-0.33,-2.63,0.33,15.44
0.03,-0.06,-1.42,-1.85,6.78,0.78,3.51,-1.85,4.44,-0.01,3.63,3.18,-0.33,-3.15,0.33,14.04
0.03,-0.065,-0.99,-1.85,6.38,0.78,3.18,-2.85,4.44,0.18,3.54,3.35,0.45,-3.15,0.93,14.39
0.03,-0.07,-0.99,-1.85,6.16,0.77,3.18,-5.05,6.02,-0.06,3.84,3.35,1.87,-1.98,0.93,16.19
0.03,-0.075,-0.99,-1.85,6.16,0.77,3.23,-6.38,6.02,0.18,3.84,3.35,1.87,-1.98,0.49,14.71
0.03,-0.08,-0.99,-1.69,6.16,1.48,2.86,-5.36,6.3,-0.32,4.45,3.21,1.88,-1.6,0.36,16.74
0.03,-0.085,-1.34,-1.69,6.16,1.48,2.86,-5.36,6.3,-1.22,4.45,3.21,2.61,-1.6,0.36,16.22
0.03,-0.09,-1.34,-1.69,6.82,1.48,3.76,-5.36,6.37,-1.22,4.45,3.21,2.61,-1.6,0.36,17.85
0.03,-0.095,-1.61,-1.69,6.83,1.81,3.76,-5.4,6.37,-1.22,4.45,3.95,2.61,-1.6,0.76,19.02
0.03,-0.1,-1.69,-1.69,6.31,1.81,3.76,-5.4,6.37,-1.55,4.45,3.95,2.61,-1.6,0.68,18.01
0.03,-0.105,-1.69,-1.69,6.31,1.1,3.44,-5.4,6.37,-1.55,4.45,2.59,2.61,-1.83,0.68,15.39
0.03,-0.11,-1.94,-1.69,5.96,1.1,4.0,-5.4,6.73,-1.28,4.45,2.59,2.61,-1.42,0.87,16.58
0.03,-0.115,-1.94,-0.73,5.41,1.1,4.0,-5.4,6.94,-1.28,4.45,2.59,3.74,-1.42,0.87,18.33
0.03,-0.12,-1.94,-1.13,5.41,2.22,4.0,-5.4,6.94,-1.59,4.45,3.33,3.74,-1.42,0.87,19.48
0.03,-0.125,-1.94,-0.62,5.41,1.9,4.0,-6.54,6.76,-2.81,4.45,3.33,3.74,-1.42,1.16,17.42
0.03,-0.13,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.45,3.33,5.02,-1.42,1.16,17.94
0.03,-0.135,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.37,3.33,5.02,-1.42,1.16,17.86
0.03,-0.14,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.37,3.36,5.02,-1.42,1.16,17.89
0.03,-0.145,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.37,3.36,5.02,-1.42,1.24,17.97
0.03,-0.15,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,16.76
0.03,-0.155,-1.61,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,17.09
0.03,-0.16,-1.52,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,17.18
0.03,-0.165,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,17.92
0.03,-0.17,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.37,3.05,5.02,-1.42,1.24,17.6
0.03,-0.175,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.37,3.05,5.02,-1.42,1.24,17.6
0.03,-0.18,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.37,3.05,5.02,-1.42,1.24,17.6
0.03,-0.185,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.12,4.37,3.05,5.02,-1.42,1.24,17.5
0.03,-0.19,-1.52,-2.69,6.44,3.48,4.0,-6.54,6.38,-4.12,4.37,3.82,5.02,-1.42,1.24,18.46
0.03,-0.195,-1.52,-2.69,6.44,3.48,4.0,-6.54,5.18,-4.12,4.37,3.82,5.02,-1.42,1.24,17.26
0.03,-0.2,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,18.44
0.03,-0.205,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,18.44
0.03,-0.21,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,18.44
0.03,-0.215,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,19.84
0.03,-0.22,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,19.42
0.03,-0.225,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,19.42
0.03,-0.23,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.03,-0.235,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.03,-0.24,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.03,-0.245,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.025,0.0,-1.49,-1.47,1.91,-1.83,0.23,-3.86,4.03,-2.84,0.5,-0.82,0.19,-1.24,-0.81,-7.5
0.025,-0.005,-1.46,-1.88,2.55,-2.09,0.43,-3.58,4.09,-2.98,1.13,-0.82,0.48,-2.0,-0.79,-6.92
0.025,-0.01,-1.46,-2.72,3.44,-2.86,-0.04,-3.37,4.04,-2.75,1.66,0.04,0.52,-2.0,-0.72,-6.22
0.025,-0.015,-1.0,-2.98,3.44,-2.94,-0.04,-3.71,3.76,-2.75,1.66,1.21,0.52,-2.33,-0.72,-5.88
0.025,-0.02,-0.64,-2.98,5.39,-2.9,0.51,-3.84,3.71,-3.04,1.68,1.68,0.52,-3.14,-0.58,-3.63
0.025,-0.025,-0.33,-2.92,6.63,-2.68,1.01,-3.84,4.11,-2.99,1.68,2.24,0.52,-3.14,-0.65,-0.36
0.025,-0.03,-0.2,-3.17,6.63,-2.47,1.35,-3.84,4.11,-2.33,1.68,1.41,0.62,-2.89,-0.65,0.25
0.025,-0.035,-0.2,-3.58,6.68,-2.46,1.83,-5.34,4.11,-1.56,2.03,1.74,0.39,-3.42,-0.36,-0.14
0.025,-0.04,-0.87,-3.19,6.84,-2.2,1.86,-5.34,4.91,-1.56,2.03,2.25,-0.16,-2.91,-0.17,1.49
0.025,-0.045,-0.81,-1.73,6.84,-2.21,2.16,-5.58,5.62,-0.74,2.03,2.25,-0.16,-2.15,-0.08,5.44
0.025,-0.05,-1.04,-1.73,6.84,-1.87,2.18,-5.03,4.59,-0.82,2.75,3.14,-0.14,-2.15,-0.08,6.64
0.025,-0.055,-0.51,-1.83,6.78,1.16,2.76,-5.03,4.44,-0.82,3.63,2.91,-0.13,-2.45,0.0,10.91
0.025,-0.06,-1.42,-1.84,6.78,1.16,2.76,-5.03,4.44,-0.78,3.63,2.91,-0.13,-2.97,0.0,9.51
0.025,-0.065,-0.99,-1.84,6.38,1.16,3.37,-6.03,4.44,-0.59,3.54,3.08,0.65,-2.97,0.6,10.8
0.025,-0.07,-0.99,-1.84,6.16,1.15,3.37,-5.51,6.02,-0.83,3.84,3.08,2.07,-1.8,0.6,15.32
0.025,-0.075,-0.99,-1.84,6.16,1.15,3.42,-6.84,6.02,-0.59,3.84,3.08,2.07,-1.8,0.16,13.84
0.025,-0.08,-0.99,-1.68,6.16,1.86,3.05,-5.82,6.3,-1.09,4.45,2.94,2.08,-1.42,0.03,15.87
0.025,-0.085,-1.34,-1.68,6.16,1.86,3.05,-5.82,6.3,-1.92,4.45,2.94,2.81,-1.42,0.03,15.42
0.025,-0.09,-1.34,-1.39,6.82,1.86,3.76,-5.82,6.37,-1.92,4.45,2.94,2.81,-1.42,0.34,17.46
0.025,-0.095,-1.61,-2.2,6.83,1.81,3.76,-5.4,6.37,-1.92,4.45,3.68,2.81,-1.42,0.74,17.9
0.025,-0.1,-1.69,-2.2,6.31,1.81,3.76,-5.4,6.37,-2.25,4.45,3.68,2.81,-1.42,0.66,16.89
0.025,-0.105,-1.69,-2.2,6.31,1.1,3.44,-5.4,6.37,-2.25,4.45,2.32,2.81,-1.65,0.66,14.27
0.025,-0.11,-1.94,-2.2,5.96,1.1,4.0,-5.4,6.73,-1.98,4.45,2.32,2.81,-1.42,0.79,15.22
0.025,-0.115,-1.94,-0.73,5.41,1.1,4.0,-5.4,6.94,-1.98,4.45,2.32,3.94,-1.42,0.79,17.48
0.025,-0.12,-1.94,-1.13,5.41,2.22,4.0,-5.4,6.94,-2.29,4.45,3.06,3.94,-1.42,0.79,18.63
0.025,-0.125,-1.94,-0.62,5.41,1.9,4.0,-6.54,6.76,-2.81,4.45,3.06,3.94,-1.42,1.08,17.27
0.025,-0.13,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.45,3.06,5.02,-1.42,1.08,17.59
0.025,-0.135,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.37,3.06,5.02,-1.42,1.08,17.51
0.025,-0.14,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.37,3.36,5.02,-1.42,1.08,17.81
0.025,-0.145,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.37,3.36,5.02,-1.42,1.24,17.97
0.025,-0.15,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,16.76
0.025,-0.155,-1.61,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,17.09
0.025,-0.16,-1.52,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,17.18
0.025,-0.165,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,17.92
0.025,-0.17,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.37,3.05,5.02,-1.42,1.24,17.6
0.025,-0.175,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.37,3.05,5.02,-1.42,1.24,17.6
0.025,-0.18,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.37,3.05,5.02,-1.42,1.24,17.6
0.025,-0.185,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.12,4.37,3.05,5.02,-1.42,1.24,17.5
0.025,-0.19,-1.52,-2.69,6.44,3.48,4.0,-6.54,6.38,-4.12,4.37,3.82,5.02,-1.42,1.24,18.46
0.025,-0.195,-1.52,-2.69,6.44,3.48,4.0,-6.54,5.18,-4.12,4.37,3.82,5.02,-1.42,1.24,17.26
0.025,-0.2,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,18.44
0.025,-0.205,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,18.44
0.025,-0.21,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,18.44
0.025,-0.215,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,19.84
0.025,-0.22,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,19.42
0.025,-0.225,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,19.42
0.025,-0.23,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.025,-0.235,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.025,-0.24,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.025,-0.245,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.02,0.0,-2.02,-2.77,2.09,-2.12,0.56,-3.86,4.03,-3.24,-0.55,-0.96,0.09,-1.44,-0.24,-10.43
0.02,-0.005,-1.99,-3.18,2.73,-2.38,0.76,-3.58,4.09,-3.38,0.08,-0.96,0.38,-2.18,-0.22,-9.83
0.02,-0.01,-1.99,-4.54,3.62,-3.15,0.39,-3.37,4.04,-3.49,0.61,-0.1,0.42,-1.82,0.32,-9.06
0.02,-0.015,-1.53,-4.8,3.62,-3.23,0.39,-3.71,3.76,-3.49,0.61,1.07,0.42,-2.15,0.32,-8.72
0.02,-0.02,-1.69,-4.8,5.39,-2.81,1.13,-3.84,3.71,-3.65,0.63,1.54,0.42,-2.96,0.46,-6.47
0.02,-0.025,-1.38,-4.74,6.63,-2.59,1.63,-3.84,4.11,-3.6,0.63,2.1,0.28,-2.96,-0.19,-3.92
0.02,-0.03,-1.25,-4.99,6.63,-2.38,1.97,-3.84,4.11,-2.94,0.63,1.52,0.38,-2.89,-0.19,-3.24
0.02,-0.035,-1.25,-5.4,6.68,-2.37,2.45,-5.34,4.11,-2.17,1.08,1.85,0.15,-3.42,0.1,-3.53
0.02,-0.04,-1.92,-5.01,6.84,-2.11,2.48,-5.34,4.91,-2.17,1.08,2.36,-0.4,-2.91,0.29,-1.9
0.02,-0.045,-1.86,-3.55,6.84,-2.12,2.78,-5.58,5.62,-1.35,1.08,2.36,-0.4,-2.15,0.38,2.05
